일자,요일,중식계,석식계,month,corona,day_gap,중식_국,중식_메인1,중식_메인2,석식_국,석식_메인1,석식_메인2,출근,휴가비율,출장비율,야근비율,재택비율
2016-08-18,2,943.0,574.0,8,0,0,열무된장국,갈릭돈가스,마늘쫑볶음,김치우동,왕새우튀김,단무지,2155.0,0.10363086232980333,0.08131618759455371,0.16890951276102087,0.0
2016-08-19,1,754.0,532.0,8,0,1,도토리묵냉국,소고기숙주볶음,땅콩조림,된장찌개,훈제오리/무쌈/양파절임,감자카레볶음,2062.0,0.1304841149773071,0.08963691376701967,0.028612997090203686,0.0
2016-08-22,5,1266.0,729.0,8,0,0,꽃게탕,고추잡채*꽃빵,꽁치와사비구이,무채국,돈육볶음,볼어묵조림,2370.0,0.043494704992435705,0.06013615733736762,0.19324894514767932,0.0
2016-08-23,4,1145.0,563.0,8,0,0,배추된장국,칠리탕수육,두부조림,유부장국,허니버터옥수수,닭가슴살장조림,2347.0,0.03252647503782148,0.07980332829046899,0.16446527481891776,0.0
2016-08-24,3,941.0,588.0,8,0,0,해물된장찌개,닭볶음,연근조림,감자국,등갈비김치찜,해파리냉채,2322.0,0.042738275340393345,0.07904689863842662,0.0,0.0
2016-08-25,2,885.0,508.0,8,0,0,육개장,동태무조림,부추전,작은밥,춘권,단호박조림,2280.0,0.04652042360060514,0.09114977307110439,0.13508771929824562,0.0
2016-08-26,1,813.0,489.0,8,0,1,떡국,마늘치킨,홍어채무침,콩나물냉국,주꾸미볶음,메밀전병만두,2181.0,0.07337367624810892,0.10173978819969742,0.03209536909674461,0.0
2016-08-29,5,1258.0,568.0,8,0,0,순두부찌개,소불고기,골뱅이무침*소면,차돌박이찌개,닭갈비,새송이버섯전,2310.0,0.049924357034795766,0.07639939485627836,0.1523809523809524,0.0
2016-08-30,4,901.0,514.0,8,0,0,버섯매운탕,갈치구이,모듬소시지볶음,맑은국,수제고로케*케찹,망고드레싱샐러드,2306.0,0.036308623298033284,0.09152798789712557,0.11621856027753687,0.0
2016-08-31,3,915.0,498.0,8,0,0,가쯔오장국,계란말이,과일샐러드,청국장찌개,깐풍육,황태양념구이,2310.0,0.037065052950075644,0.08925869894099848,0.0,0.0
2016-09-01,2,953.0,468.0,9,0,0,오징어국,목살데리야끼,버섯잡채,로제파스타/스프,고구마치즈구이,오이피클/절인고추,2420.0,0.035752979414951244,0.09028530155290719,0.13884297520661157,0.0
2016-09-02,1,832.0,460.0,9,0,1,시래기된장국,닭찜,해물파전,알탕,돈육장조림,새싹두부구이,2313.0,0.06392199349945829,0.10075839653304441,0.03285776048421963,0.0
2016-09-05,5,1164.0,554.0,9,0,0,쇠고기샤브국,오징어볶음,옥수수전,어묵국,제육볶음,실곤약흑임자무침,2444.0,0.03611412062116288,0.08125677139761647,0.18289689034369885,0.0
2016-09-06,4,784.0,560.0,9,0,0,부대찌개,가자미카레튀김,모둠버섯볶음,유부장국,멕시칸샐러드,찹쌀도너츠,2457.0,0.021307331166486095,0.09136872517154207,0.19413919413919414,0.0
2016-09-07,3,926.0,504.0,9,0,0,두부맑은국,돈육떡강정,계란찜,얼갈이된장국,닭오븐구이,김치녹두전,2463.0,0.023474178403755867,0.08703503069700252,0.0,0.0
2016-09-08,2,758.0,548.0,9,0,0,된장찌개,오리고추장볶음,콩나물잡채,잔치국수,새우까스*타르타르,꽃맛살샐러드,2445.0,0.024918743228602384,0.09209100758396534,0.17914110429447852,0.0
2016-09-09,1,682.0,485.0,9,0,1,황태맑은국,유린기,도토리묵무침,쇠고기미역국,자반고등어구이,미트볼케찹조림,2344.0,0.04947634525099314,0.10400866738894908,0.03668941979522184,0.0
2016-09-12,5,924.0,504.0,9,0,0,시래기국,닭볶음,동그랑땡,쌀국수,미니햄버거,요플레,2265.0,0.11845431563741422,0.06356085229324666,0.13509933774834437,0.0
2016-09-13,4,820.0,238.0,9,0,1,토란국,매운돼지갈비찜,어묵볶음,참치김치찌개,주꾸미볶음,모듬묵*양념장,2150.0,0.1845431563741423,0.0390032502708559,0.024186046511627906,0.0
2016-09-19,5,1271.0,662.0,9,0,0,어묵국,오리훈제고추장볶음,계란말이,수제비국,탕평채,탕평채,2422.0,0.060310581437342,0.06500541711809317,0.22708505367464904,0.0
2016-09-20,4,1039.0,627.0,9,0,0,얼갈이된장국,레몬탕수육,감자채볶음,맑은국,장어강정,마늘쫑볶음,2473.0,0.024918743228602384,0.08197905381003973,0.23776789324706835,0.0
2016-09-21,3,1068.0,603.0,9,0,0,팽이장국,너비아니구이,땅콩조림,고추장찌개,쇠고기모둠장조림,해물파전,2465.0,0.020946189960274468,0.08884073672806067,0.0,0.0
2016-09-22,2,891.0,533.0,9,0,0,쇠고기무국,임연수찜,햄피망볶음,꼬지어묵우동,모듬떡볶이,맛탕,2379.0,0.04947634525099314,0.09136872517154207,0.16939890710382513,0.0
2016-09-23,1,716.0,562.0,9,0,1,오징어국,소고기숙주볶음,두부조림,콩나물국,수제돈까스,통도라지구이,2326.0,0.059588299024918745,0.10039725532683279,0.04256233877901978,0.0
2016-09-26,5,1185.0,710.0,9,0,0,아욱된장국,유자청돈육볶음,우엉잡채,무채맑은국,갈치조림,두부계란부침,2475.0,0.025279884434814014,0.08089563019140483,0.1995959595959596,0.0
2016-09-27,4,1033.0,550.0,9,0,0,느타리버섯국,간장파닭,쫄면무침,미소장국,탕수어,또띠아칩,2480.0,0.020223907547851208,0.0841459010473095,0.1532258064516129,0.0
2016-09-28,3,1128.0,591.0,9,0,0,맑은국,샐러드파스타,새송이버섯조림,조갯살미역국,미니채소떡갈비,홍어채무침,2494.0,0.01805706031058144,0.08125677139761647,0.0,0.0
2016-09-29,2,1044.0,622.0,9,0,0,된장찌개,돈육장조림,호박부추전,잔치국수,오징어무침,군고구마,2389.0,0.0552546045503792,0.08197905381003973,0.13855169526998745,0.0
2016-09-30,1,843.0,539.0,9,0,1,우거지해장국,꽁치한마리구이,가지볶음,근대된장국,돈육강정,계란찜,2355.0,0.05706031058143734,0.09245214879017696,0.02505307855626327,0.0
2016-10-04,4,1262.0,902.0,10,0,0,배추된장국,버섯불고기,골뱅이소면무침,콩비지찌개,닭볶음,해파리냉채,2372.0,0.022097378277153558,0.08951310861423221,0.4363406408094435,0.0
2016-10-05,3,1336.0,905.0,10,0,0,차돌박이찌개,매운주꾸미볶음,모둠소세지구이,순두부찌개,미니함박조림,실곤약초무침,2401.0,0.015355805243445693,0.0853932584269663,0.0,0.0
2016-10-06,2,1196.0,352.0,10,0,0,미역국,한방소갈비찜,오징어숙회무침,짬뽕,군만두,과일샐러드,2369.0,0.020973782771535582,0.09176029962546817,0.15956099620092867,0.0
2016-10-07,1,843.0,554.0,10,0,1,대구매운탕,표고돈육탕수,메추리알곤약조림,육개장,코다리엿장조림,옥수수전,2274.0,0.05393258426966292,0.09438202247191012,0.03518029903254178,0.0
2016-10-10,5,1180.0,546.0,10,0,0,쇠고기샤브국,오징어볶음,맛살계란말이,콩나물국,돈육굴소스볶음,삼치조림,2350.0,0.03895131086142322,0.08089887640449438,0.18851063829787235,0.0
2016-10-11,4,1014.0,522.0,10,0,0,시금치된장국,목살스테이크,버섯잡채,미소장국,궁중떡볶음,옥수수맛탕,2345.0,0.025842696629213482,0.09588014981273409,0.1646055437100213,0.0
2016-10-12,3,951.0,527.0,10,0,0,팽이버섯국,생선커틀릿,*타르타르소스,황태국,닭오븐구이,비엔나감자볶음,2355.0,0.02397003745318352,0.09400749063670412,0.0,0.0
2016-10-13,2,1051.0,667.0,10,0,0,떡국,마늘치킨,모듬묵*양념장,어묵우동,찹쌀순대볶음,단무지무침,2342.0,0.024719101123595506,0.09812734082397004,0.26131511528608026,0.0
2016-10-14,1,898.0,544.0,10,0,1,건새우무국,등갈비김치찜,계란버섯장조림,부대찌개,탕수어,두부새싹구이,2261.0,0.05393258426966292,0.09925093632958802,0.07607253427686864,0.0
2016-10-17,5,1196.0,527.0,10,0,0,미역국,소불고기,모둠양채쌈,해물된장찌개,닭매운찜,고기전,2322.0,0.040074906367041196,0.0902621722846442,0.1830318690783807,0.0
2016-10-18,4,994.0,544.0,10,0,0,꽃게탕,미트볼칠리조림,부추전,참치주먹밥,개성감자만두,꽃맛살샐러드,2355.0,0.019850187265917602,0.09812734082397004,0.1673036093418259,0.0
2016-10-19,3,933.0,475.0,10,0,0,참치김치찌개,유린기,셀프무쌈말이,어묵국,돼지갈비찜,오징어&브로컬리숙회,2331.0,0.02696629213483146,0.1,0.0,0.0
2016-10-20,2,787.0,564.0,10,0,0,꽁치김치말이,메밀버섯전,쑥갓두부무침,옥수수스프,샐러드파스타,감자치즈오븐구이,2296.0,0.03932584269662921,0.10074906367041199,0.12238675958188153,0.0
2016-10-21,1,760.0,442.0,10,0,1,계란국,사천식탕수육,풍기샐러드,닭개장,해물청경채볶음,두부양념조림,2162.0,0.0853932584269663,0.10486891385767791,0.028677150786308975,0.0
2016-10-24,5,1171.0,600.0,10,0,0,된장찌개,제육볶음,해물파전,북어계란국,닭강정,해파리냉채,2327.0,0.0449438202247191,0.08352059925093633,0.15771379458530296,0.0
2016-10-25,4,1028.0,559.0,10,0,0,육개장,갈치구이,고추잡채*꽃빵,가쯔오장국,훈제오리냉채,메추리알조림,2338.0,0.027340823970037453,0.09700374531835206,0.14756201881950384,0.0
2016-10-26,3,854.0,410.0,10,0,0,배추된장국,데리야끼파닭,실곤약초무침,쇠고기샤브국,가자미찜,진미채무침,2323.0,0.03333333333333333,0.09662921348314607,0.0,0.0
2016-10-27,2,807.0,454.0,10,0,0,동태찌개,돈육장조림,두부계란전,바지락수제비,유산슬,멕시칸샐러드,2304.0,0.03520599250936329,0.10187265917602996,0.10416666666666667,0.0
2016-10-28,1,731.0,475.0,10,0,1,버섯들깨탕,고등어조림,비엔나감자볶음,오징어국,떡갈비조림,마파두부,2201.0,0.07191011235955057,0.10374531835205993,0.02862335302135393,0.0
2016-10-31,5,1224.0,540.0,10,0,0,근대된장국,쇠고기숙주볶음,새송이버섯전,부대찌개,삼치구이,돈육잡채,2313.0,0.050187265917602995,0.08352059925093633,0.11024643320363164,0.0
2016-11-01,4,1087.0,578.0,11,0,0,알탕,닭갈비,생선까스*탈탈소스,해물짬뽕,군만두,과일샐러드,2407.0,0.026031982149497954,0.07883971736705095,0.2139592854175322,0.0
2016-11-02,3,1006.0,540.0,11,0,0,가쯔오장국,훈제오리/무쌈,양파절임,청국장찌개,동파삼겹수육,마늘쫑볶음,2385.0,0.02714763852733358,0.08590554109334325,0.0,0.0
2016-11-03,2,864.0,553.0,11,0,0,쇠고기무국,쭈꾸미볶음,계란말이,미소장국,새우또띠아/음료,콘샐러드,2334.0,0.02677575306805504,0.10524358497582745,0.17480719794344474,0.0
2016-11-04,1,803.0,497.0,11,0,1,사골우거지탕,명태엿장조림,모듬소세지구이,순두부찌개,돈육굴소스볶음,황태양념구이,2245.0,0.06247675715879509,0.10264038676087765,0.03608017817371938,0.0
2016-11-07,5,1156.0,506.0,11,0,0,오징어국,유자청제육볶음,날치알계란찜,목살김치찌개,가자미튀김,비엔나감자볶음,2334.0,0.049460766084046114,0.08255857195983637,0.23093401885175663,0.0
2016-11-08,4,986.0,512.0,11,0,0,차돌박이찌개,순살양념치킨,동그랑땡전,맑은국,언양식불고기,꽃맛살샐러드,2379.0,0.022313127556712532,0.09297136481963555,0.2114333753678016,0.0
2016-11-09,3,920.0,499.0,11,0,0,꽃게탕,고추잡채*꽃빵,연근조림,뼈해장국,고등어양념구이,두부양념찜,2364.0,0.021569356638155446,0.09929341762737078,0.0,0.0
2016-11-10,2,795.0,513.0,11,0,0,김치콩나물국,쇠고기장조림,닭살겨자채,계란국,해물볶음우동,비빔야채만두,2349.0,0.02714763852733358,0.09929341762737078,0.16389953171562366,0.0
2016-11-11,1,652.0,426.0,11,0,1,아욱된장국,칠리탕수육,동태전,닭곰탕,미트볼떡조림,도토리묵무침,2230.0,0.06433618445518781,0.10635924135366308,0.03094170403587444,0.0
2016-11-14,5,1260.0,539.0,11,0,0,어묵국,소고기버섯볶음,오징어숙회무침,콩나물국,매운돼지갈비찜,메추리알곤약조림,2370.0,0.034213462253625884,0.08441799925622909,0.19451476793248945,0.0
2016-11-15,4,914.0,418.0,11,0,0,김치국,닭데리야끼조림,햄감자채볶음,미소장국,미니햄버거,쫄면야채무침,2350.0,0.024544440312383786,0.10152473038304202,0.1778723404255319,0.0
2016-11-16,3,888.0,463.0,11,0,0,조랭이떡미역국,유산슬,임연수구이,동태찌개,수제돈까스,통도라지구이,2379.0,0.022313127556712532,0.09297136481963555,0.0,0.0
2016-11-17,2,882.0,551.0,11,0,0,설렁탕,해물김치전,올방개묵무침,우동,떡볶이,하와이안샐러드,2292.0,0.049832651543324655,0.0978058757902566,0.1793193717277487,0.0
2016-11-18,1,730.0,388.0,11,0,1,콩비지찌개,순살깐풍기,어묵볶음,육개장,탕수어,해파리겨자채,2183.0,0.08144291558200074,0.10673112681294161,0.026110856619331196,0.0
2016-11-21,5,1235.0,616.0,11,0,0,시래기된장국,누룽지탕수육,계란찜,황태국,등갈비김치찜,궁중떡볶음,2393.0,0.03495723317218297,0.07512086277426552,0.21813623067279567,0.0
2016-11-22,4,1046.0,580.0,11,0,0,대구매운탕,쇠고기숙주볶음,새싹두부구이,팽이장국,새우까스*탈탈소스,찹쌀순대볶음,2406.0,0.0167348456675344,0.08850873930829305,0.18786367414796343,0.0
2016-11-23,3,891.0,482.0,11,0,0,순두부탕,파닭,갈치조림,소고기미역국,쭈꾸미볶음,고기전,2386.0,0.019338043882484196,0.09334325027891409,0.0,0.0
2016-11-24,2,870.0,498.0,11,0,0,수제비국,짬뽕불고기,우엉잡채,잔치국수,또띠아피자,브로컬리꽃맛살샐러드,2366.0,0.022685013015991073,0.09743399033097806,0.14835164835164835,0.0
2016-11-25,1,720.0,392.0,11,0,1,맑은국,통감자오븐구이,샐러드파스타,된장찌개,장어강정,옥수수전,2210.0,0.07437709185570844,0.10375604313871328,0.03076923076923077,0.0
2016-11-28,5,1246.0,623.0,11,0,0,쇠고기느타리국,오징어볶음,모둠소시지구이,시금치된장국,닭강정,꽁치한마리구이,2356.0,0.04239494235775381,0.08144291558200074,0.16850594227504245,0.0
2016-11-29,4,900.0,587.0,11,0,0,근대국,제육볶음,늙은호박전,짬뽕,야채튀김,홍시드레싱샐러드,2387.0,0.031238378579397545,0.0810710301227222,0.16254713028906578,0.0
2016-11-30,3,1109.0,0.0,11,0,0,가쯔오장국,치킨핑거*요거트D,감자샐러드,,,,2414.0,0.02528821123094087,0.07698029007065824,0.0,0.0
2016-12-01,2,956.0,571.0,12,0,0,콩나물국,모둠장조림,골뱅이무침*소면,미소장국,수제고로케*케찹,갈비만두,2378.0,0.031053604436229204,0.08983364140480592,0.28931875525651807,0.0
2016-12-02,1,766.0,448.0,12,0,1,떡국,양념찜닭,콩나물겨자채,오징어국,미니함박조림,연두부*양념장,2250.0,0.06765249537892791,0.10055452865064694,0.06755555555555555,0.0
2016-12-05,5,1110.0,560.0,12,0,0,순두부찌개,훈제오리구이,참치야채전,매운감자국,소고기숙주볶음,코다리엿장조림,2397.0,0.03733826247689464,0.07652495378927911,0.3500208594075928,0.0
2016-12-06,4,930.0,593.0,12,0,0,홍합탕,삼겹살오븐구이,실곤약흑임자무침,쌀국수,단호박조림,핫도그/음료,2414.0,0.025508317929759706,0.08207024029574861,0.33098591549295775,0.0
2016-12-07,3,895.0,468.0,12,0,0,유부장국,해물누룽지탕,개성감자만두,부대찌개,유린기,잔멸치볶음,2404.0,0.025508317929759706,0.08576709796672828,0.0,0.0
2016-12-08,2,787.0,512.0,12,0,0,아욱국,양념돼지갈비찜,버섯메밀전,계란국,해물볶음우동,과일샐러드,2367.0,0.02809611829944547,0.09685767097966728,0.24799324038867765,0.0
2016-12-09,1,621.0,416.0,12,0,1,차돌박이된장찌개,삼치무조림,닭가슴살냉채,쇠고기무국,주꾸미볶음,모듬묵*양념장,2225.0,0.07245841035120149,0.10499075785582256,0.06831460674157304,0.0
2016-12-12,5,1069.0,544.0,12,0,0,콩나물김치국,돈육굴소스볶음,매운어묵무침,대구지리,유산슬,동그랑땡전,2410.0,0.03770794824399261,0.07134935304990758,0.26265560165975105,0.0
2016-12-13,4,770.0,482.0,12,0,0,냉이된장찌개,코다리강정,돈육잡채,양송이스프,토마토스파게티,새우또띠아,2414.0,0.024029574861367836,0.08354898336414047,0.2116818558409279,0.0
2016-12-14,3,904.0,441.0,12,0,0,가쯔오장국,고구마튀김,멕시칸샐러드,매생이굴국,간장찜닭,무생채,2376.0,0.03031423290203327,0.09131238447319778,0.0,0.0
2016-12-15,2,850.0,499.0,12,0,0,콩비지찌개,오리고추장볶음,옥수수계란찜,팽이장국,해물떡볶이,호빵/식혜,2373.0,0.03622920517560074,0.08650646950092422,0.0965023177412558,0.0
2016-12-16,1,699.0,518.0,12,0,1,쇠고기샤브국,갈치구이,비엔케찹볶음,미역국,등갈비김치찜,들깨버섯무침,2276.0,0.061737523105360445,0.09685767097966728,0.01625659050966608,0.0
2016-12-19,5,1215.0,482.0,12,0,0,배추된장국,짬뽕불고기,감자채볶음,육개장,탕수어,쫄면야채무침,2384.0,0.03844731977818854,0.08022181146025878,0.08263422818791946,0.0
2016-12-20,4,790.0,461.0,12,0,0,콩나물국,고추잡채*꽃빵,꽁치김치말이,잔치국수,오징어무침,고구마치즈구이,2378.0,0.03290203327171904,0.08798521256931609,0.05298570227081581,0.0
2016-12-21,3,929.0,494.0,12,0,0,된장찌개,마늘간장치킨,홍어채무침,알탕,돈육장조림,해물파전,2403.0,0.026617375231053605,0.08502772643253234,0.0,0.0
2016-12-22,2,524.0,213.0,12,0,0,꽃게탕,쇠고기버섯볶음,양배추쌈*쌈장,바지락수제비,사천식탕수육,메추리알조림,2345.0,0.043622920517560074,0.08946395563770795,0.013646055437100213,0.0
2016-12-23,1,560.0,398.0,12,0,1,얼갈이국,떡갈비조림,동태전,돈육김치찌개,궁중떡볶음,고등어카레구이,2119.0,0.1268022181146026,0.08983364140480592,0.0033034450212364322,0.0
2016-12-26,5,1192.0,328.0,12,0,0,동태찌개,돈육간장불고기,두부새싹구이,청국장찌개,가자미양념찜,훈제오리냉채,2305.0,0.07615526802218114,0.07171903881700555,0.027331887201735357,0.0
2016-12-27,4,823.0,314.0,12,0,0,열무된장국,닭갈비,우엉잡채,맑은국,돈육강정,흑임자시금치샐러드,2342.0,0.046950092421441776,0.08724584103512015,0.021776259607173356,0.0
2016-12-28,3,767.0,0.0,12,0,0,가쯔오장국,미트볼케찹조림,꽃맛살샐러드,,,,2314.0,0.061367837338262475,0.08317929759704251,0.0,0.0
2016-12-29,2,711.0,343.0,12,0,0,시래기국,오징어볶음*소면,소세지감자조림,김치우동,쇠고기퀘사디아,구운채소,2262.0,0.08946395563770795,0.07430683918669131,0.01856763925729443,0.0
2016-12-30,1,658.0,275.0,12,0,1,순두부찌개,수제돈까스,꽈리고추어묵볶음,봄동된장국,닭볶음탕,꼬막찜,2049.0,0.1955637707948244,0.046950092421441776,0.0014641288433382138,0.0
2017-01-02,5,1273.0,559.0,1,0,0,사골떡국,쇠고기낙지볶음,부추깻잎전,매운오징어국,목살간장조림,두부부침,2499.0,0.035595105672969966,0.03781979977753059,0.10884353741496598,0.0
2017-01-03,4,1041.0,364.0,1,0,0,홍합탕,매운동태찜,언양식불고기,유부주머니국,수제고로케,멕시칸샐러드,2478.0,0.02261772339636633,0.0585836114200964,0.10451977401129943,0.0
